timestamp,imgtype,image,run_date,plantcv_version,sample,med_datacube_none,median_datacube_none,percentile_0_datacube_none,percentile_100_datacube_none,percentile_10_datacube_none,percentile_15_datacube_none,percentile_20_datacube_none,percentile_25_datacube_none,percentile_30_datacube_none,percentile_35_datacube_none,percentile_40_datacube_none,percentile_45_datacube_none,percentile_50_datacube_none,percentile_55_datacube_none,percentile_5_datacube_none,percentile_60_datacube_none,percentile_65_datacube_none,percentile_70_datacube_none,percentile_75_datacube_none,percentile_80_datacube_none,percentile_85_datacube_none,percentile_90_datacube_none,percentile_95_datacube_none,plant_elevation_metre,plant_height_metre,soil_elevation_metre,std_datacube_none
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_601,86.4476318359375,86.4476318359375,86.3530502319336,86.51806640625,86.3951416015625,86.4042739868164,86.41349029541016,86.42027282714844,86.42769622802734,86.43412017822266,86.4398193359375,86.44418334960938,86.4476318359375,86.45054626464844,86.3836898803711,86.45329284667969,86.45570373535156,86.45838165283203,86.46095275878906,86.4642562866211,86.46826934814453,86.47249603271484,86.47823333740234,86.47823333740234,0.10645294189453125,86.37178039550781,0.0291888241312433
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_602,86.16073608398438,86.16073608398438,86.07813262939453,86.25025939941406,86.12347412109375,86.12865447998047,86.1337890625,86.13790130615234,86.14293670654297,86.14791107177734,86.15248107910156,86.156494140625,86.16073608398438,86.1646957397461,86.1178207397461,86.16889953613281,86.17371368408203,86.1783218383789,86.18296813964844,86.18888092041016,86.197265625,86.20830535888672,86.2231216430664,86.2231216430664,0.1214752197265625,86.10164642333984,0.031709167505368056
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_603,86.013427734375,86.013427734375,85.93644714355469,86.07550048828125,85.97763061523438,85.98461151123047,85.99018859863281,85.99505615234375,85.99959564208984,86.00337982177734,86.0072250366211,86.01029968261719,86.013427734375,86.0168685913086,85.968994140625,86.02022552490234,86.0239028930664,86.02727508544922,86.03063201904297,86.03422546386719,86.03824615478516,86.04328918457031,86.0503921508789,86.0503921508789,0.09645843505859375,85.95393371582031,0.024895156383569858
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_701,86.51042938232422,86.51042938232422,86.45576477050781,86.5445327758789,86.48867797851562,86.49269104003906,86.49561309814453,86.49812316894531,86.50039672851562,86.502685546875,86.50517272949219,86.50778198242188,86.51042938232422,86.51329040527344,86.4820556640625,86.51634216308594,86.51921081542969,86.5217056274414,86.5245590209961,86.52798461914062,86.5320816040039,86.53619384765625,86.54004669189453,86.54004669189453,0.06861114501953125,86.471435546875,0.017668928550086026
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_702,86.29251861572266,86.29251861572266,86.20172119140625,86.37224578857422,86.25685119628906,86.2624282836914,86.26756286621094,86.27182006835938,86.27536010742188,86.27861785888672,86.28245544433594,86.28681182861328,86.29251861572266,86.2974853515625,86.24742126464844,86.30194854736328,86.30657196044922,86.31163024902344,86.31715393066406,86.32421875,86.33232116699219,86.34056854248047,86.34858703613281,86.34858703613281,0.1214447021484375,86.22714233398438,0.03142873126676904
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_703,86.03770446777344,86.03770446777344,85.9588623046875,86.08438110351562,86.01399230957031,86.01907348632812,86.0230941772461,86.02582550048828,86.02853393554688,86.03117370605469,86.03323364257812,86.03543090820312,86.03770446777344,86.03986358642578,86.00431823730469,86.04200744628906,86.04435729980469,86.04711151123047,86.0499267578125,86.05310821533203,86.05677032470703,86.06068420410156,86.06546020507812,86.06546020507812,0.089752197265625,85.9757080078125,0.019278236622342362
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_801,86.48919677734375,86.48919677734375,86.44441223144531,86.54425811767578,86.46748352050781,86.47050476074219,86.47301483154297,86.4752426147461,86.47787475585938,86.48116302490234,86.4839096069336,86.48649597167969,86.48919677734375,86.49166870117188,86.46339416503906,86.49393463134766,86.49689483642578,86.49961853027344,86.50243377685547,86.50566101074219,86.50865936279297,86.51305389404297,86.51937866210938,86.51937866210938,0.06317901611328125,86.4561996459961,0.01750930063074568
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_802,86.36912536621094,86.36912536621094,86.3040771484375,86.46212005615234,86.3380126953125,86.34392547607422,86.34843444824219,86.35205841064453,86.35575103759766,86.35930633544922,86.36309814453125,86.3663330078125,86.36912536621094,86.3720703125,86.33026885986328,86.3750991821289,86.3785171508789,86.3825454711914,86.38813781738281,86.39349365234375,86.39826965332031,86.4047622680664,86.41486358642578,86.41486358642578,0.096038818359375,86.3188247680664,0.02520951088035953
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_803,86.09217834472656,86.09217834472656,86.03179931640625,86.15725708007812,86.06421661376953,86.06840515136719,86.07195281982422,86.07646942138672,86.07978057861328,86.0831527709961,86.08622741699219,86.08921813964844,86.09217834472656,86.09574890136719,86.05876159667969,86.09980773925781,86.10282897949219,86.10638427734375,86.10962677001953,86.11311340332031,86.1172103881836,86.12133026123047,86.1272964477539,86.1272964477539,0.0780029296875,86.0492935180664,0.021696787574717588
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_901,86.37562561035156,86.37562561035156,86.29265594482422,86.4699478149414,86.33637237548828,86.3441162109375,86.34942626953125,86.35398864746094,86.3587417602539,86.36290740966797,86.36740112304688,86.3712158203125,86.37562561035156,86.37997436523438,86.32412719726562,86.38384246826172,86.3876953125,86.39227294921875,86.39637756347656,86.40147399902344,86.40839385986328,86.41680145263672,86.43238067626953,86.43238067626953,0.1218719482421875,86.31050872802734,0.03149095234548744
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_902,86.24089813232422,86.24089813232422,86.15811920166016,86.32977294921875,86.20378112792969,86.20994567871094,86.21460723876953,86.21951293945312,86.22431945800781,86.22860717773438,86.23286437988281,86.23677062988281,86.24089813232422,86.24483489990234,86.19237518310547,86.2490005493164,86.2526626586914,86.25703430175781,86.26236724853516,86.2691650390625,86.2757568359375,86.28268432617188,86.29481506347656,86.29481506347656,0.1207275390625,86.17408752441406,0.030506756004801964
2023-05-03,DEM,./DSMs/2023-05-03_DEM.tif,2025-12-15T15:42:47.025016Z,4.10.dev351+g6d26a0230,default_903,85.9697494506836,85.9697494506836,85.90373992919922,86.05146026611328,85.93767547607422,85.94184112548828,85.94624328613281,85.95110321044922,85.95525360107422,85.95877838134766,85.96258544921875,85.96600341796875,85.9697494506836,85.97315979003906,85.93115997314453,85.97657775878906,85.97962188720703,85.98287963867188,85.9871597290039,85.99191284179688,85.99980926513672,86.00999450683594,86.01901245117188,86.01901245117188,0.09787750244140625,85.92113494873047,0.0263878762503113
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_101,166.74411010742188,166.74411010742188,166.57276916503906,166.8928985595703,166.6455078125,166.65872192382812,166.6751251220703,166.68838500976562,166.69842529296875,166.71051025390625,166.7227325439453,166.7343292236328,166.74411010742188,166.75457763671875,166.61997985839844,166.76727294921875,166.7777099609375,166.78321838378906,166.7886962890625,166.79689025878906,166.80592346191406,166.81581115722656,166.8291015625,166.8291015625,0.2403717041015625,166.58872985839844,0.06549721155515975
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_102,166.3447723388672,166.3447723388672,166.2012939453125,166.48928833007812,166.2688446044922,166.28472900390625,166.29473876953125,166.3045196533203,166.31561279296875,166.32583618164062,166.33303833007812,166.33819580078125,166.3447723388672,166.3542022705078,166.25650024414062,166.36483764648438,166.373046875,166.3803253173828,166.38951110839844,166.399658203125,166.40806579589844,166.4188232421875,166.433837890625,166.433837890625,0.21600341796875,166.21783447265625,0.05609306463044077
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_103,166.22805786132812,166.22805786132812,166.07693481445312,166.34230041503906,166.14675903320312,166.1619873046875,166.1710662841797,166.17893981933594,166.18736267089844,166.19854736328125,166.2096710205078,166.21926879882812,166.22805786132812,166.2371063232422,166.13258361816406,166.2444305419922,166.25112915039062,166.258544921875,166.26486206054688,166.27130126953125,166.2793426513672,166.28903198242188,166.3053436279297,166.3053436279297,0.2083587646484375,166.09698486328125,0.05428754060116347
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_201,166.69044494628906,166.69044494628906,166.5357666015625,166.80169677734375,166.59129333496094,166.60906982421875,166.61944580078125,166.6315155029297,166.6480255126953,166.66195678710938,166.6717987060547,166.68215942382812,166.69044494628906,166.6992645263672,166.57533264160156,166.70687866210938,166.7130126953125,166.7197723388672,166.72715759277344,166.7349853515625,166.74212646484375,166.7512664794922,166.76840209960938,166.76840209960938,0.2190093994140625,166.5493927001953,0.05962390167612939
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_202,166.67233276367188,166.67233276367188,166.52857971191406,166.85421752929688,166.5850372314453,166.5983123779297,166.6126708984375,166.6221923828125,166.63088989257812,166.6426239013672,166.65380859375,166.66213989257812,166.67233276367188,166.68772888183594,166.57171630859375,166.69935607910156,166.7112274169922,166.72479248046875,166.73721313476562,166.74749755859375,166.76292419433594,166.77825927734375,166.7979278564453,166.7979278564453,0.25,166.5479278564453,0.07115295868536588
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_203,166.113525390625,166.113525390625,165.89987182617188,166.2566680908203,166.01451110839844,166.03555297851562,166.05093383789062,166.0601043701172,166.0710906982422,166.08238220214844,166.09445190429688,166.1019744873047,166.113525390625,166.12574768066406,165.98236083984375,166.1373291015625,166.14584350585938,166.15464782714844,166.1657257080078,166.17654418945312,166.18727111816406,166.20135498046875,166.2156524658203,166.2156524658203,0.2702789306640625,165.94537353515625,0.07009277912665873
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_301,166.6319580078125,166.6319580078125,166.4242706298828,166.7550048828125,166.52786254882812,166.5435791015625,166.55886840820312,166.57225036621094,166.5859375,166.59994506835938,166.61239624023438,166.6231689453125,166.6319580078125,166.64039611816406,166.50050354003906,166.64630126953125,166.65040588378906,166.6542205810547,166.65771484375,166.66201782226562,166.67098999023438,166.68719482421875,166.70469665527344,166.70469665527344,0.243682861328125,166.4610137939453,0.06179119983174881
2023-06-15,DEM,./DSMs/2023-06-15_DEM.tif,2025-12-15T15:42:48.457024Z,4.10.dev351+g6d26a0230,default_302,166.91119384765625,166.91119384765625,166.77870178222656,167.06167602539062,166.8387908935547,166.84967041015625,166.856201171875,166.86412048339844,166.8733673095703,166.88381958007812,166.89332580566406,166.90176391601562,166.91119384765625,166.92196655273438,166.82461547851562,166.93106079101562,166.93894958496094,166.94593811035156,166.95852661132812,166.97157287597656,166.98023986816406,166.99098205566406,167.01641845703125,167.01641845703125,0.21240234375,166.80401611328125,0.05889625158839696
